idDepozit,codAviz,tipAviz,lat,lng
566,DA26008093000307325609191156,2,44.21745000000001,27.319158
935445,AP26004591000200363009191155,1,46.604966,26.554649
7171,DA26005336000203443309191155,2,45.360943999999996,25.168621
946066,AP26034891002013001109191155,1,45.958069,22.358903
958310,AP26001586000209909309191155,1,44.831735,22.437661
926231,AP26001797000200520209191155,1,45.339637,24.545813
493524,DC26005808000101049409191155,2,46.52908,24.472304999999995
206889,DA26009904000302008609191155,2,45.035134,21.678051999999997
929106,AP26000104000103159509191155,1,45.076127,26.147377
82850,DA26017847000106389109191155,2,43.987586,23.876773
20711,DA26009182000201639009191155,2,44.111179,26.59575
897351,AP26002869000201269309191155,1,45.915625,22.487046
899621,AP26018178000506519209191155,1,46.473071,27.348030000000005
936933,DC26013719000004790609191155,2,46.171395,23.924974000000002
947510,AP26000104000103115009191155,1,45.079167,26.215652
932494,AP26002816000213568009191155,1,46.53904,21.990292999999998
887104,AP26007067000012004609191155,1,45.154816,28.458744
929533,AP26000170000201997909191155,1,45.044478,25.98471
581725,DC26008373000004949009191155,2,44.310167,23.828581
961203,AP26000101000204179609191155,1,44.953938,26.155534
548578,DA26030112000110418509191155,2,44.64006700000001,25.50917
1443,DA26000946000202200009191155,2,47.753457,23.264216
929189,AP26004269000200255909191155,1,45.697503000000005,21.520734
945966,AP26001079000202015209191155,1,47.297655,26.779874
964745,AP26002601000204764109191155,1,47.246901,23.662816
11096,DA26002199000302271409191155,2,46.27476099999999,22.338491
911853,AP26002929000103364609191155,1,45.026376,23.110865
913128,AP26002383000310417909191155,1,46.035633999999995,21.945136
955856,AP26001800000100099909191155,1,44.922435,25.008145
941987,AP26009096000201611509191155,1,47.176939,26.671273
909817,AP26000144000106444709191155,1,47.722567,25.783169
964491,AP26001548000100885109191155,1,45.082194,23.991943
964052,AP26001548000200887109191155,1,44.98662,23.940267
874049,AP26001068000101125209191155,1,47.294636,27.666791
2841,DA26004977000201881809191155,2,45.117918,24.843843000000003
799479,AP26001511000201479309191155,1,47.52104,23.886569
4550,DA26003670000302800909191155,2,44.355681,24.380669
887585,AP26001454000307407209191155,1,47.632756,22.955331
928311,AP26035581000213478809191155,1,46.584482,27.717413000000004
1589,DC26006093000011026609191155,2,44.922126,27.597132
7218,DC26002457000100090009191155,2,46.663605,22.290047
926396,AP26001316000304822709191154,1,44.835318,28.228785
952623,AP26006335000100804609191154,1,43.742391,25.795565
7326,DC26008023000002282909191154,2,45.140208,24.673169
-1,EC26000894003900424309191154,7,47.869300842285156,25.99209976196289
931537,AP26000087000701210709191154,1,47.863295,25.688515
15380,DA26008383000101301509191154,2,44.113971,25.003002
957756,AP26001752000002285909191154,1,45.104401,25.252081
22190,DA26001494000002954909191154,2,45.199635,28.23862
949204,AP26007987002202122509191154,1,45.234952,25.746119000000004
20314,DC26001912000013671209191154,2,46.743458,27.767152999999997
956632,AP26000110000201069709191154,1,45.13166999999999,25.606389000000004
568483,DC26009704000001900109191154,2,45.9573,25.5366
936046,AP26002929000204303809191154,1,44.996017,23.41154
948895,AP26001872000102923109191154,1,44.388046,22.884016
922197,DA26019243000212435509191154,2,44.30871299999999,25.000314
877192,AP26030729000013292109191154,1,44.155707,23.741364
925291,AP26001510000301660909191154,1,47.000463,22.63912
962743,AP26035612000213496809191154,1,46.941362,27.648661
760899,AP26006042000100749709191154,1,45.096216,25.662094
964024,AP26001747000503240209191154,1,44.869213,25.687296
956498,AP26000068000202446909191154,1,46.461034,27.327494
4578,DC26009987000306111009191154,2,45.344936999999994,25.159269
4586,DC26000565000310237109191154,2,44.594211,26.069658
3684,DA26009770000301935509191154,2,47.102017,27.565851999999996
959834,AP26001040000100777709191154,1,46.41806,26.806585
937219,AP26000110000101096509191154,1,44.95175,25.702432
853828,AP26000836000101231709191154,1,44.350173,23.301803
706818,AP26001880000302194809191154,1,44.64186,23.011723
29141,DC26008627000609780409191154,2,44.068793,28.224144
14738,DA26003363000200232809191153,2,45.581134999999996,27.597027
955909,AP26000082000202263009191153,1,47.57115,26.790722
931930,AP26002590000103617209191153,1,47.345098,23.243278
943506,AP26001821000103060909191153,1,45.066149,25.215933
954131,AP26000084000101678209191153,1,47.912937,26.283619
961466,AP26001232000201356909191153,1,44.28869799999999,26.635206
61096,DA26016889000213829109191153,2,44.858951999999995,22.388695
6785,DC26005112000111506909191153,2,46.731795,26.572487
575871,DC26030813000113380609191153,2,44.894217,24.819273999999997
761294,DA26021996000207694209191153,2,47.42777900000001,26.237974999999995
535562,DA26007569000101001209191153,2,45.61862,26.13071
960706,AP26001308000000469609191153,1,44.863432,27.34451
958397,AP26001228000102258909191153,1,44.370275,25.087584
23804,DC26007679000501020909191153,2,44.386245,26.925727
22077,DC26004127000113749409191153,2,46.035055,26.749526
957703,AP26006527000200828409191153,1,45.65015,21.688914
953461,AP26000402001501120309191153,1,47.509154,25.489946
15708,DA26006828000203665409191153,2,47.777603,23.961882
940297,AP26000356000010265609191153,1,44.783987,25.293415
3910,DA26005128000300512909191153,2,46.83496,26.499159000000002
895298,DC26035733000013580709191153,2,44.2929,26.445862
893480,AP26001489000001236509191153,1,46.370656,27.850629
31290,DA26005762000900692909191153,2,44.804291,27.517927
5908,DC26008066000102907209191153,2,45.419981,23.407803
22283,DA26007436000100984909191153,2,43.902842,25.955532
951897,AP26001232000201363509191153,1,44.317991,26.372326
767,DC26000452004601733309191153,2,47.415921,24.774169
963069,AP26002683000205670809191153,1,44.814845,25.204992
909817,AP26000144000106444709191153,1,47.722567,25.783169
208380,DA26020142000307232109191153,2,46.366625,26.501357
950890,AP26003074001306529409191153,1,45.25982200000001,23.175149
943831,DA26036442000213930909191153,2,44.995034,26.441743
914782,AP26010069000102527809191153,1,44.420076,25.535257
3487,DA26008489000001336409191152,2,44.731711999999995,27.301404
9555,DA26003717000113680209191152,2,45.412655,27.923242
709340,DA26004266001400254909191152,2,45.695637,26.659003
946370,AP26003397001001975509191152,1,47.180062,25.262467
712381,DA26001332000202460109191152,2,44.804136,25.987587
946575,AP26022281000207748209191152,1,45.54972899999999,26.978726000000005
790801,AP26001373000201769009191152,1,45.876331,21.492963
931247,AP26033738001012480009191152,1,47.662428,25.111857
963976,AP26000177001500963609191152,1,47.33174499999999,25.370043
944571,AP26000297000400906509191152,1,47.442569,25.545777
942938,AP26003488000100430209191152,1,44.531641,23.676258
6121,DC26002666000302219309191152,2,44.928956,25.434502999999996
943693,AP26002558000401506709191152,1,46.54795099999999,21.457632
24388,DA26001240000213916909191152,2,45.878175,27.92153
2700,DA26009165000201995809191152,2,47.339146,25.410006
941292,AP26005418001100561309191152,1,46.635068,26.861001
25764,DC26007605000001004609191152,2,44.417159,27.832392
961347,AP26034314000112709509191152,1,44.06481399999999,24.370978999999995
748231,DA26012583000312662109191152,2,45.07942599999999,27.879342999999995
959658,AP26011147000403300909191152,1,44.747465,25.433694
907282,AP26000982000400507409191152,1,43.690543,24.208324
550424,DA26002007002806901209191152,2,44.728929,23.069088000000004
940895,AP26001212001804532909191152,1,45.667843,26.585404
901924,AP26000114000101052109191152,1,45.042451,25.313702
941120,AP26010823000303085309191152,1,46.06993500000001,24.025811
4256,DC26004619000313942209191152,2,45.080819,26.641502
962547,AP26008876000301524109191152,1,45.434767,21.90548
950386,AP26000062000204751609191152,1,46.600092999999994,26.459446
286,DA26000350000301155909191152,2,47.754651,26.646541
959834,AP26001040000100777709191152,1,46.41806,26.806585
3873,DA26003626000202049309191152,2,44.63744500000001,22.687128
723679,DA26032939000112082709191152,2,44.120977,26.580631
900897,AP26000105000001637309191152,1,45.042692,25.468632
583910,DA26030968000311030609191152,2,45.832064,22.958094
1549,DA26005925000200722709191152,2,47.807369,26.162763
890343,DA26008831000401509009191152,2,44.147028,26.712002
940049,AP26003680002103035609191152,1,46.149494,27.256224
932641,AP26001540000702946109191151,1,46.52447800000001,22.540888
863424,AP26001523000103247109191151,1,47.514978,22.030187
389515,DC26026884000009092609191151,2,45.197787,25.905671
963126,AP26004925001203351909191151,1,46.425165,26.067339
938288,AP26001797000200514409191151,1,45.26988600000001,24.544878999999998
964059,AP26002598000201423509191151,1,47.220492,23.069143
1314,DC26001670000102146609191151,2,45.915265,22.882794
947230,AP26001385000302337209191151,1,46.678160999999996,25.027908999999998
717276,AP26008482000301335709191151,1,46.80719,24.8352
950717,AP26001253000200707009191151,1,45.994046,27.676777
961303,AP26002773000100412909191151,1,44.89424499999999,28.494633000000004
16492,DC26006988000002051209191151,2,44.602541,26.069586
907686,AP26001785000102436609191151,1,44.773486,24.827327
950890,AP26003074001100838609191151,1,45.25982200000001,23.175149
897036,AP26007987001213426409191151,1,45.447824,25.722399
6474,DA26007943000408717809191151,2,44.398647000000004,28.661483
959183,AP26030075000410401709191151,1,44.633041,27.683288
703469,AP26000321000000432809191151,1,44.829176,26.141241
939975,AP26004781002501763309191151,1,47.126633,25.577775
937539,AP26004043000302969709191151,1,46.923742,21.988212
956451,AP26001818000012519909191151,1,45.187288,25.048627
468238,DA26021120000307494409191151,2,44.106074,23.398541000000005
922225,AP26002111001712966209191151,1,47.125306,25.348091
952567,AP26007223000602689009191151,1,46.066086000000006,25.778375999999998
3251,DA26003929000207551309191151,2,47.742758,24.533149000000005
613673,DA26008562000404747509191151,2,44.377557,25.015795
964024,AP26001747000703240209191151,1,44.869213,25.687296
953862,AP26001147000200599209191151,1,47.56397,24.3294
676426,DA26032172000311485009191151,2,44.115348000000004,23.585674
181135,DA26008558000201374609191151,2,45.351746,24.131163
6677,DA26001883000002510909191151,2,44.189267,24.496787
956961,AP26001387000200143209191150,1,47.17725099999999,22.275652999999995
891506,AP26034960000213046809191150,1,45.16962,24.392574
945466,AP26001454000202988909191150,1,47.529951,22.873475
962920,AP26001548000400882809191150,1,44.970717,23.793068
640905,DA26031782000111302209191150,2,47.024081,26.867888000000004
961774,AP26001693000400580709191150,1,44.864641,27.085972
952988,AP26001472000004534409191150,1,45.775837,26.169284
826431,AP26001489000101235009191150,1,46.280634,27.843831
1088,DA26008213000101248809191150,2,44.266876,28.249044
863,DC26008373000001622809191150,2,47.66591,26.26811
1722,DA26000788000201139709191150,2,48.002323,27.0189
956149,AP26000144001102736309191150,1,47.6094,25.9045
958550,AP26001829000309918609191150,1,46.711014,27.447121
42125,DC26015427000205475109191150,2,46.127766,27.249392
954034,AP26001091002202170309191150,1,46.968696,27.257786
6929,DC26008794000001479909191150,2,45.735948,23.984639
908532,AP26000816000212278509191150,1,47.40355300000001,24.303671999999995
962466,AP26002595000302419209191150,1,47.279712999999994,22.448932
928088,AP26036265000413825809191150,1,46.044984,22.073832999999997
814889,DA26034330000013889009191150,2,44.21874,27.338027
852184,AP26001691000201184809191150,1,47.78506000000001,23.60137
928917,AP26001196000202329409191150,1,44.418292,26.362713
2996,DC26001128000000830209191150,2,44.958339,23.50922
9619,DA26004598000300366009191150,2,46.79802,21.68664
6701,DA26005957000304250209191150,2,47.666406,22.946072
530845,DC26027943000109661309191150,2,45.717931,27.167595
888927,AP26010946000103177209191150,1,45.74492999999999,26.184579
4945,DC26006987000300971509191150,2,44.344919,26.037719
7298,DA26006572001410293809191150,2,46.771019,24.841483
890569,AP26003677000300063709191150,1,45.689023,26.836299
960607,AP26000353000002902109191150,1,44.984869,25.479676
875553,AP26000818000001434809191150,1,43.894364,24.052515
8016,DA26010326000102687409191150,2,47.68460000000001,27.0812
805176,AP26000051000302473209191150,1,46.38306600000001,26.936681000000004
801783,AP26009233000105280309191150,1,45.447171,21.748611
925811,AP26003120000802560909191150,1,46.430067,22.323532
545619,DA26030047000110388009191149,2,44.954042,25.29527
941765,AP26000067000202611809191149,1,46.560311,27.132735
12571,DA26006707000200848409191149,2,43.95468300000001,23.868116
902021,AP26021637001807609609191149,1,45.511503,26.485249999999997
946483,AP26001452000402141709191149,1,47.858346000000004,24.100090000000005
23197,DC26002623000004199909191149,2,46.91564,27.688963
4945,DC26006987000009354409191149,2,44.344919,26.037719
964739,AP26001146000211397709191149,1,44.116504,24.349496
962116,AP26005038000313822409191149,1,45.900756,26.605684
304041,DA26006480000200818209191149,2,47.157747,23.402583
914625,AP26005210000505248909191149,1,44.75273000000001,21.663223
364122,DA26026193000208821109191149,2,44.78038,25.97443
9230,DA26000933000200640609191149,2,46.275317,23.058489999999995
581366,DA26030877000312510409191149,2,44.647411,25.574266000000005
914790,AP26001497000102431309191149,1,46.739457,27.311028
955001,AP26000412001501584809191149,1,47.644689,25.847994
857036,AP26004981000112059209191149,1,44.55479,25.258022
962623,AP26003955000301657809191149,1,46.941845,24.003702
626516,DA26004182000400375009191149,2,46.447543,26.717263
-1,LA26001935000302476709191149,10,46.0885009765625,24.966400146484375
698518,DA26009824000201962809191149,2,45.511869,22.598935
911972,AP26004683000100396209191149,1,45.28994600000001,24.34043
908959,AP26000062000302911409191149,1,46.598401,26.513748
948895,AP26001872000102923109191149,1,44.388046,22.884016
860175,AP26002585000302690409191149,1,46.98448,23.311005
961058,AP26029975001210375709191149,1,46.402404,22.44429
961390,AP26003200000400577309191149,1,46.492839,27.947153
3498,DA26009507000101816509191149,2,46.065653,20.653889
858074,AP26001558000306289409191149,1,45.597926,26.05228
389515,DC26026884000009092609191149,2,45.197787,25.905671
25450,DA26006170000000778009191149,2,45.028625,26.792894
952520,AP26004538001113591209191149,1,45.345972999999994,24.522983
11104,DA26010417000002776809191149,2,44.406175,25.891781999999996
1160,DC26008130000101475509191149,2,44.62370000000001,27.008400000000005
1873,DA26005397000301902709191149,2,45.215576,25.651721
779933,DC26033913000412512509191148,2,45.266979,27.391552
669703,DA26032103000111438909191148,2,44.207433,27.115514
946210,AP26028543001309870009191148,1,47.454318,24.17581
954718,AP26016919000206530109191148,1,46.10619599999999,26.800516
9782,DA26004235000200246709191148,2,44.971911,26.463511999999998
864714,AP26001509000103572909191148,1,44.836425,24.067148
3088,DC26003012000100584009191148,2,46.678951,27.626237
911943,AP26001699000106836409191148,1,45.192337,26.399934
274681,DC26024020000608177709191148,2,45.263285,26.870027000000004
957335,AP26001455000102750209191148,1,47.673696,23.271309
959878,AP26003197000703069609191148,1,46.38542900000001,22.717309
924330,AP26001424000102650909191148,1,46.320591,25.589393
701020,DA26032450000211645709191148,2,44.118224,24.489968
854716,AP26000090000100386909191148,1,45.136613,25.869616
746690,DA26010803000203473209191148,2,44.367032,26.353438999999998
888312,AP26001024000101058009191148,1,46.89168,23.359624
876307,AP26006876000300867009191148,1,45.670937,26.871627
6036,DC26002189000202172909191148,2,46.352693,25.286644
17429,DC26011632000003538909191148,2,46.074823,21.562987
954730,AP26000061000202410409191148,1,46.03845,26.547556
961138,AP26002689000104735309191148,1,47.37526,22.297308
901715,AP26000065000201407409191148,1,46.23488,26.943652
926783,AP26001509000406743809191148,1,44.818916,23.943514
31813,DC26005318000500540509191148,2,45.629839,25.419657
31290,DA26005762000900692909191148,2,44.804291,27.517927
909203,AP26001195000104853009191148,1,43.9419,28.41726
936691,AP26001509000403006009191148,1,44.661683000000004,23.830542999999995
900878,AP26000114000201053409191148,1,44.987837,25.324113
569655,DA26026452000608920209191148,2,46.198104,21.345685
1943,DC26000141000013050509191148,2,44.473696,26.162481
42835,DC26013806000104830309191148,2,47.91899900000001,25.827824000000003
17429,DC26011632000013586309191148,2,46.074823,21.562987000000003
916513,AP26001210000911017809191148,1,46.06045600000001,22.812265
547246,DA26030068000210400409191148,2,44.24997299999999,26.369904000000002
910641,AP26001591000400313109191148,1,45.89047,24.265663
545619,DA26030047000110388009191148,2,44.954042,25.29527
964024,AP26001747000303240209191147,1,44.869213,25.687296
263,DA26007240000302363109191147,2,45.94502500000001,26.211688999999996
243375,DA26022686000107944209191147,2,44.404036,25.777383
783609,AP26000124000104532309191147,1,45.213158,26.131904000000002
4219,DC26000270000000161209191147,2,46.93507,26.265496
60049,DA26016403000105819009191147,2,47.138848,27.644694
327612,DC26000141000008816109191147,2,46.245154,27.680933
6569,DC26010139000002415009191147,2,44.877595,25.237929
865999,AP26025016000408431009191147,1,47.077699,23.455467
949398,AP26008723000101451009191147,1,47.47319000000001,24.173631
4607,DC26004507000202146009191147,2,45.79844,23.002849
1982,DC26000141000008784909191147,2,45.766266,22.904155
917134,AP26000054000201995109191147,1,46.138669,26.943473
892131,AP26005020002912951109191147,1,47.78089,25.302209
955512,AP26001795000302680909191147,1,45.008465,24.855078000000002
963069,AP26002683000205670809191147,1,44.814845,25.204992
957756,AP26001752000602285909191147,1,45.104401,25.252081
23167,DA26011104000203276809191147,2,44.20607900000001,26.592598999999996
839830,AP26002640000300785309191147,1,46.558831,26.305311
8615,DA26007281000100948609191147,2,44.064534,28.220642
6785,DC26005112000111506909191147,2,46.731795,26.572487
885794,AP26001238000202632009191147,1,46.958649,24.407939
833342,AP26000453000207459309191147,1,47.344496,24.199444
919372,AP26001809000100118609191147,1,45.392052,25.114414999999997
2405,DA26008560000201764809191147,2,46.40747000000001,26.461463999999996
947510,AP26000104000303115009191147,1,45.079167,26.215652
5195,DC26001169000000841909191147,2,45.044337,23.291717
2888,DA26003615000402762809191147,2,45.90981,26.92365
936861,AP26006968000000875109191147,1,45.983125,26.907081
964012,AP26001838000100571309191147,1,45.226447,26.571862999999997
218766,DA26020592000307368509191147,2,44.098529000000006,26.652314
930074,AP26001217000211304309191147,1,44.205908,25.632831
863096,AP26001468000202265709191147,1,47.87241,23.251668
938819,AP26031028000910945309191147,1,45.05607799999999,21.847916
940846,AP26005590001911981409191147,1,45.73702699999999,26.516438000000004
801061,AP26005454002600573109191147,1,45.505567000000006,24.009319
925879,AP26001339000100784409191147,1,46.100629,26.738243999999998
937419,AP26002199000813907209191147,1,46.172968,21.169443
946323,AP26002846000300619009191147,1,47.564737,23.914122000000003
923033,AP26001422000201592909191147,1,46.557485,22.391372
913814,AP26001024000501061909191147,1,46.852974,23.448
964745,AP26002601000204764109191146,1,47.246901,23.662816
5329,DC26005340000205365509191146,2,45.679193,25.357149000000003
17656,DA26011367000203638109191146,2,43.878421,24.443338
318,DC26004889000802199509191146,2,45.16576,24.847382999999997
951134,AP26023027000412448509191146,1,44.347119,23.627864
950254,AP26036256002513823609191146,1,46.714155,26.466182
960607,AP26000353000002902109191146,1,44.984869,25.479676
3729,DA26004110000303407309191146,2,45.208461,27.059541
4785,DA26001419000100606809191146,2,47.742535,24.513928000000003
580180,DA26030884000210837809191146,2,47.06432,27.80871
-1,LC26001378000503167209191146,10,47.6880989074707,24.268699645996094
950031,AP26002558000001502909191146,1,46.531873,21.641644
198838,DA26016158000405743409191146,2,46.33614500000001,25.524418
960925,AP26000968000308174109191146,1,44.695679,24.633348
963126,AP26004925001103351909191146,1,46.425165,26.067339
494307,DA26029310000110117609191146,2,43.760281,24.934675
956914,AP26002929000205838709191146,1,45.045775,23.367166
940071,AP26000546000100538509191146,1,45.03956,25.938617000000004
11897,DA26002514000602423209191146,2,46.959932,22.842534
594555,DA26002945000300067109191146,2,43.808038,24.678040999999997
943308,AP26005038001212916009191146,1,45.902757,26.613916
3182,DC26001850000213950609191146,2,46.767305,27.787587
886095,AP26001693000300506509191146,1,44.933797,27.130849
956524,AP26001795000102420709191146,1,44.852819,24.792099
703469,AP26000321000100432809191146,1,44.829176,26.141241
921313,AP26003955000301655609191145,1,46.998709,23.978201
884907,AP26010978001003206609191145,1,45.90560200000001,22.037916
921524,AP26000087000301217109191145,1,47.835791,25.745561
9927,DA26006210000107260709191145,2,45.25331400000001,26.364537
914782,AP26010069000002527809191145,1,44.420076,25.535257
873908,AP26001348000200496609191145,1,44.839504,28.435024
959766,AP26001667001211418409191145,1,46.92298400000001,22.732601
928917,AP26001196000202329409191145,1,44.418292,26.362713
964204,AP26001497000402294309191145,1,46.762642,27.223208
952988,AP26001472000104534409191145,1,45.775837,26.169284
364122,DA26026193000208821109191145,2,44.78038,25.97443
4466,DC26009606000013600109191145,2,44.884228,24.828075
21329,DC26000421000012280809191145,2,44.850887,26.020822999999996
3612,DC26009126000401614709191145,2,47.206957,27.014961
932618,AP26000083000001948209191145,1,48.159948,26.439528
960500,AP26001887000101043109191145,1,44.621385,22.864658
28005,DA26008168000301225409191145,2,45.675929,26.026784000000003
825981,AP26006265000300797709191145,1,45.116627,24.591753
4476,DA26002380000000203109191145,2,45.737092,23.986208
875553,AP26000818000101434809191145,1,43.894364,24.052515
893480,AP26001489000001236509191145,1,46.370656,27.850629
7189,DC26007128000100921109191145,2,45.775299999999994,25.8963
954034,AP26001091002002170309191145,1,46.968696,27.257786
864220,AP26005838001000705009191145,1,44.997791,25.500278999999995
922561,AP26001189000200633609191145,1,44.564101,25.918388
930407,AP26001548000400883309191145,1,44.847851,23.880077
950599,AP26023027000107913409191145,1,44.236417,24.823196
824954,AP26000831000301356809191145,1,43.84324,23.613595
943100,AP26000060000202245709191145,1,46.406129,26.586365
897618,AP26001373000301787609191145,1,45.91252599999999,21.369461
931537,AP26000087000401210709191145,1,47.863295,25.688515
961138,AP26002689000204735309191145,1,47.37526,22.297308
896594,AP26003130001905708309191145,1,46.54720699999999,26.240396
4578,DC26009987000106111009191145,2,45.344936999999994,25.159269
937219,AP26000110000001096509191145,1,44.95175,25.702432
854896,AP26000051000408081909191145,1,46.391815,27.15224
826431,AP26001489000101235009191145,1,46.280634,27.843831
2405,DA26008560000101764809191145,2,46.40747,26.461464
3860,DA26007976000301271409191145,2,44.434676,27.321432
589107,DA26000538000100480209191144,2,45.254382,26.069188
6814,DA26010084000002551409191144,2,44.882747,26.444963
958687,AP26001217000006142709191144,1,43.678213,25.275735
379227,DA26010217000602494609191144,2,45.56203300000001,25.359776999999998
948660,AP26000110000001078209191144,1,44.989127,25.620193
838399,DC26034633000012874909191144,2,47.023596,21.948698
960706,AP26001308000100469609191144,1,44.863432,27.34451
7010,DA26000874000102554209191144,2,43.983798,22.946063
7309,DA26010019001002214209191144,2,44.482629,25.771349
929500,AP26000067000109641909191144,1,46.506738,27.149964
195,DC26005217000201133309191144,2,44.44785099999999,24.383308
882878,AP26031089000310988209191144,1,44.107757,27.771061
953531,AP26001918000303040609191144,1,45.065873,23.736163
962759,AP26001323001201047809191144,1,45.884256,22.146494
920363,AP26016842000205959309191144,1,47.243786,26.617817
958850,AP26001213000302766109191144,1,44.128635,26.144721
939975,AP26004781001601763309191144,1,47.126633,25.577775
936161,AP26001709000909595509191144,1,47.18382499999999,25.42098
878086,AP26001118000200597009191144,1,47.590517,24.154882
717823,DC26032770000212019309191144,2,47.81419400000001,23.923361
546705,DC26007840000501066109191144,2,44.181522,25.998953
954754,AP26001146000611397709191144,1,44.116487,24.34943
8288,DC26007777000003074909191144,2,47.280501,23.70182
59,DC26007585000001002609191144,2,44.428799,27.642195
962743,AP26035612000213496809191144,1,46.941362,27.648661
857036,AP26004981000112059209191144,1,44.55479,25.258022
751537,DA26027334000210046109191144,2,44.21382,22.930176
947916,AP26002585000302706909191144,1,47.04633,23.224946
964024,AP26001747000203240209191144,1,44.869213,25.687296
15380,DA26008383000101301509191144,2,44.113971,25.003002
9649,DA26010502000102825809191144,2,44.884301,24.062756
3682,DC26005392000102079009191144,2,45.159137,25.767831
959155,AP26001544000403554809191144,1,44.599962,24.14863
1009,DA26001721000113928709191144,2,47.308921,24.638235
4332,DA26001230000306035009191144,2,45.876959,27.918093
961303,AP26002773000102662509191144,1,44.894245000000005,28.494632999999997
3757,DA26004189000203084709191144,2,46.570323,22.49551
959335,AP26001422000301590909191144,1,46.559036,22.381385
956451,AP26001818000112519909191144,1,45.187288,25.048627
13668,DA26009854000301982009191144,2,45.243264,28.148619
952530,AP26000201001401493409191143,1,47.515111,25.785699000000005
895608,AP26000691000300259609191143,1,46.01023,24.513478
950520,AP26001186000305425809191143,1,45.996083,27.661785
941156,AP26008083000302384009191143,1,47.482787,26.477857
960875,AP26000104000103168109191143,1,45.108421,26.259186
829007,DA26008901000201530309191143,2,46.595111,23.462264
316685,DA26001041000208529609191143,2,47.765235,23.803823000000005
925415,AP26001520000207025009191143,1,45.324724,24.433258
929189,AP26004269000200255909191143,1,45.697503000000005,21.520734
865294,AP26001236000301469009191143,1,44.494871,26.601226
875781,AP26001705000607519609191143,1,45.93597400000001,25.091297
498140,DA26000186000403417609191143,2,44.681219,25.579179999999997
4848,DA26000374000101805209191143,2,47.529739,26.951016
892131,AP26005020001912951109191143,1,47.78089,25.302209
36065,DA26014757000305269209191143,2,45.746264,27.482826
923698,AP26004471000100325809191143,1,45.187958,25.061557
901715,AP26000065000301407409191143,1,46.23488,26.943652
6924,DA26005659002112007109191143,2,44.91653,22.354996
963069,AP26002683000205670809191143,1,44.814845,25.204992
889935,AP26000974000200989109191143,1,44.328111,24.769879
732990,DA26002089000110449609191143,2,44.560294,24.268658
942938,AP26003488000200430209191143,1,44.531641,23.676258
946597,AP26003197000202853909191143,1,46.483684000000004,23.611438000000003
887627,DC26035559000413454709191143,2,46.34852,23.065034
963240,AP26001795000602680909191143,1,45.007282,24.855322
883128,DC26035448000013934909191143,2,44.638703,24.270057999999995
866925,AP26000065000301428909191143,1,46.335411,27.144474
3487,DA26008489000101336409191143,2,44.731712,27.301404
961549,AP26005043000212204709191142,1,44.811101,25.796124000000002
936500,AP26002929000403361509191142,1,45.021945,23.193292
955219,AP26000730000202110109191142,1,46.997382,27.622446
935501,AP26026353000208877409191142,1,47.033615,27.406559
904980,AP26006029000200747609191142,1,47.732271,23.498474
5285,DC26002127000010251109191142,2,45.752593,23.977017
927366,AP26003189000500077109191142,1,44.756787,23.722146
928201,DC26010049000013930509191142,2,44.645998999999996,27.656228
918944,AP26001284000202449509191142,1,46.517241,25.101562
949398,AP26008723000101451009191142,1,47.47319,24.173631
950599,AP26023027000107913409191142,1,44.236417,24.823196
899257,AP26001183000100965709191142,1,45.78862899999999,27.895988
852,DA26008373000013131509191142,2,44.489992,26.015496
865817,AP26017254000311158109191142,1,45.324817,25.947627
914763,AP26000065000301411209191142,1,46.206539,27.263988
9707,DC26004627000103080309191142,2,46.788213,21.863428
437822,DC26028308000009780609191142,2,44.554201,23.511981
955606,AP26001453000206944109191142,1,47.200646,23.92684
938335,AP26002071000010281009191142,1,45.135888,26.546642
81087,DA26000821000108466509191142,2,43.8615,23.018835
528,DA26004392000402350609191142,2,46.45392999999999,26.28116
962390,AP26000397000201861009191142,1,47.575132,23.677648
940297,AP26000356000110265609191142,1,44.783987,25.293415
387531,DA26026455000709045909191142,2,44.618272,25.759249
928059,AP26002755000101686309191142,1,44.766188,25.313272
941044,AP26001441000608241909191142,1,45.63023,26.065178
953198,AP26000060000202494709191142,1,46.489194,26.797287
945028,AP26001634000403549509191142,1,44.812599,23.190293
962183,AP26009118000301613509191142,1,46.524733,24.221417
896594,AP26003130001305708309191142,1,46.54720699999999,26.240396
5218,DA26005629000102280309191142,2,45.258355,25.03646
895390,AP26010584001102874909191142,1,46.765628,25.127387
949054,AP26001809000200154809191142,1,45.085451,25.163954
943142,AP26001385000212355509191142,1,46.558051,24.958924
228811,DA26020436000107748009191142,2,43.911128,23.610446
954133,AP26000084000101678209191142,1,47.913193,26.283957
130711,DA26014976000106179709191142,2,44.42523,22.85414
962547,AP26008876000301524109191142,1,45.434767,21.90548
943068,AP26001837000102360409191142,1,45.46027,26.96399
954988,AP26000104000103171609191142,1,45.12619,26.325653
8481,DC26006472000009238909191142,2,45.381159,21.737075
888010,AP26005744000101449409191142,1,44.816266,25.234524
516586,DA26028845000109973409191142,2,45.73426800000001,24.934057
893772,AP26000297001100906509191142,1,47.44191,25.498258000000003
4239,DC26001055000001576909191142,2,47.127596,27.577517
6195,DC26001717000009894409191142,2,47.497961,23.242406
842811,DA26034478000312800509191142,2,43.967151,24.856454
12091,DA26007722000102659409191142,2,43.925956000000006,25.364392999999996
916655,AP26000086000001278109191141,1,47.664428,26.596903
